x1
0.997
1.0
0.999
0.998
1.0
1.0
1.0
1.0
0.999
0.999
1.0
1.0
1.0
1.0
0.998
0.987
0.998
1.0
0.999
0.999
0.998
0.999
0.999
0.998
1.0
0.999
1.0
0.998
0.997
1.0
1.0
0.997
1.0
1.0
0.999
0.999
0.997
1.0
1.0
0.998
0.999
0.999
0.996
0.999
1.0
0.998
1.0
1.0
1.0
0.998
1.0
0.999
0.996
0.997
0.997
0.999
0.999
0.997
0.999
0.999
1.0
0.999
0.998
0.999
0.999
0.989
0.997
0.998
1.0
1.0
0.999
1.0
0.994
0.999
0.999
1.0
1.0
0.998
0.998
1.0
1.0
1.0
1.0
1.0
0.998
0.999
0.998
0.999
1.0
0.999
0.997
1.0
0.999
1.0
0.999
1.0
1.0
0.996
0.998
1.0
1.0
0.999
0.996
0.997
0.999
1.0
0.999
0.998
0.992
0.998
0.999
1.0
1.0
0.998
1.0
0.996
0.999
1.0
1.0
0.999
1.0
1.0
0.999
0.995
0.998
1.0
0.999
0.997
0.997
1.0
1.0
1.0
1.0
0.999
0.999
0.999
0.997
0.998
0.997
0.999
1.0
0.998
1.0
1.0
0.996
0.999
0.999
0.999
0.999
1.0
0.997
1.0
1.0
0.999
1.0
1.0
1.0
1.0
0.997
0.998
0.997
0.999
0.999
0.996
0.998
0.999
0.999
0.998
1.0
1.0
0.997
0.998
1.0
0.998
0.986
1.0
1.0
1.0
0.999
1.0
0.998
1.0
0.999
0.996
1.0
1.0
1.0
0.999
0.999
1.0
1.0
0.997
0.998
0.999
0.999
0.999
1.0
0.997
0.999
1.0
0.999
1.0
0.999
1.0
0.998
1.0
1.0
0.999
1.0
0.998
0.999
1.0
0.997
0.997
0.998
0.998
0.996
0.999
0.999
1.0
1.0
0.993
0.999
0.998
1.0
1.0
0.998
0.998
0.999
0.999
0.998
0.997
1.0
1.0
1.0
1.0
1.0
0.997
0.999
1.0
0.994
0.998
0.998
1.0
1.0
1.0
0.999
1.0
1.0
0.999
0.999
1.0
0.988
0.998
0.998
0.999
0.999
0.997
0.999
0.999
1.0
1.0
1.0
1.0
1.0
0.999
0.998
1.0
0.998
1.0
0.999
0.998
0.999
0.999
0.999
0.998
1.0
0.999
1.0
0.998
1.0
0.999
1.0
0.996
0.997
1.0
0.999
0.999
0.998
0.998
0.987
1.0
0.996
1.0
0.999
0.999
0.996
0.998
1.0
0.998
0.9986433333333334
0.001973859727088586
