x1
0.968
1.0
0.991
0.997
1.0
0.995
1.0
0.992
0.999
1.0
0.999
0.998
0.992
0.996
1.0
0.999
0.999
0.996
1.0
0.997
1.0
0.999
1.0
1.0
1.0
0.993
1.0
1.0
1.0
1.0
0.999
0.999
0.999
0.999
0.999
0.997
1.0
1.0
0.999
1.0
1.0
1.0
0.995
0.995
0.998
0.998
1.0
0.996
0.998
1.0
0.995
0.998
0.997
0.999
0.998
1.0
1.0
0.999
1.0
0.999
1.0
0.999
0.999
1.0
1.0
0.983
0.999
1.0
1.0
1.0
0.997
1.0
1.0
0.99
0.999
0.999
1.0
0.997
0.999
0.999
0.998
1.0
0.998
1.0
1.0
0.998
0.998
0.997
0.996
0.999
0.999
1.0
0.999
1.0
1.0
1.0
0.997
0.996
1.0
0.998
0.998
0.999
1.0
1.0
0.998
0.999
0.999
1.0
1.0
0.999
1.0
0.999
1.0
1.0
0.996
1.0
1.0
0.999
0.998
1.0
0.999
1.0
0.999
1.0
0.999
0.0
0.998
1.0
0.966
0.994
1.0
0.999
0.995
1.0
1.0
0.998
0.999
1.0
1.0
0.999
0.995
1.0
1.0
1.0
0.997
1.0
0.989
0.998
0.999
0.999
0.998
0.999
1.0
1.0
1.0
1.0
1.0
0.992
0.999
0.998
0.996
0.997
0.998
1.0
0.999
0.996
0.995
0.999
0.999
0.998
0.999
0.999
0.999
0.996
1.0
1.0
0.999
0.995
1.0
0.999
0.996
0.999
1.0
0.999
0.998
1.0
0.995
1.0
0.994
0.999
0.999
0.998
1.0
0.998
1.0
0.999
0.999
1.0
0.999
1.0
1.0
1.0
0.996
1.0
1.0
1.0
0.999
1.0
1.0
0.781
1.0
0.997
1.0
1.0
1.0
0.994
1.0
1.0
0.999
0.999
1.0
0.999
0.999
0.998
0.995
0.997
1.0
0.993
0.997
0.998
0.997
1.0
1.0
0.987
0.999
0.997
0.998
0.995
0.998
1.0
0.999
1.0
0.992
1.0
1.0
0.999
1.0
0.999
0.995
0.999
0.997
1.0
0.995
1.0
0.999
1.0
1.0
0.998
1.0
1.0
1.0
1.0
1.0
1.0
0.998
1.0
1.0
0.998
1.0
0.998
0.999
0.998
0.996
0.995
0.982
0.985
1.0
1.0
0.999
1.0
1.0
0.999
0.998
0.999
0.997
1.0
0.99
0.999
0.999
1.0
1.0
0.998
0.997
1.0
1.0
0.999
1.0
0.998
1.0
0.998
0.9940966666666666
0.05894862725760078
