x1
0.984
0.986
0.993
0.989
0.979
0.987
0.99
0.983
0.994
0.993
0.982
0.987
0.98
0.981
0.982
0.982
0.993
0.981
0.987
0.011
0.99
0.993
0.995
0.992
0.987
0.99
0.984
0.995
0.992
0.989
0.979
0.987
0.986
0.985
0.982
0.983
0.993
0.987
0.986
0.993
0.992
0.991
0.991
0.991
0.98
0.983
0.984
0.986
0.989
0.98
0.987
0.993
0.992
0.991
0.981
0.988
0.987
0.981
0.98
0.985
0.989
0.99
0.982
0.974
0.98
0.992
0.994
0.989
0.982
0.996
0.992
0.988
0.987
0.984
0.996
0.99
0.991
0.984
0.989
0.989
0.983
0.022
0.988
0.991
0.989
0.988
0.979
0.987
0.99
0.986
0.991
0.985
0.986
0.991
0.987
0.979
0.983
0.992
0.987
0.983
0.9676899999999996
0.13596578209240737
