x1
1.0
1.0
1.0
0.996
0.987
0.999
0.999
1.0
1.0
0.997
1.0
0.999
0.999
0.999
0.991
0.999
1.0
1.0
1.0
0.992
0.94
1.0
0.999
1.0
1.0
1.0
0.999
0.997
1.0
1.0
0.999
0.999
1.0
1.0
1.0
0.997
1.0
1.0
1.0
1.0
0.999
0.951
1.0
1.0
1.0
1.0
1.0
0.994
0.997
0.995
1.0
1.0
1.0
1.0
1.0
0.99
1.0
0.999
0.998
0.998
0.999
0.999
0.998
1.0
1.0
0.992
0.997
0.998
1.0
0.997
1.0
0.998
1.0
0.999
1.0
0.999
0.999
0.999
1.0
0.933
1.0
0.999
0.999
1.0
1.0
1.0
0.988
1.0
0.991
0.998
0.998
0.999
1.0
0.999
1.0
1.0
1.0
1.0
0.922
1.0
1.0
0.998
0.978
1.0
1.0
1.0
1.0
1.0
1.0
0.995
1.0
0.998
1.0
1.0
1.0
1.0
1.0
1.0
0.924
0.977
0.999
1.0
1.0
0.999
1.0
0.998
0.999
0.999
0.999
1.0
0.998
1.0
0.999
1.0
1.0
0.999
1.0
1.0
0.995
0.975
1.0
0.984
1.0
1.0
1.0
0.991
0.998
1.0
1.0
0.998
0.999
0.998
0.999
1.0
0.997
1.0
0.998
0.963
1.0
0.999
1.0
0.99
0.999
1.0
1.0
0.999
0.999
0.998
0.999
1.0
0.997
0.999
0.998
1.0
0.999
0.997
1.0
1.0
0.999
0.999
0.998
1.0
1.0
0.989
1.0
1.0
1.0
1.0
0.984
1.0
1.0
0.997
1.0
0.999
1.0
0.998
1.0
0.998
0.999
1.0
1.0
1.0
1.0
0.999
0.986
0.999
0.997
0.999
1.0
0.999
1.0
0.994
0.994
1.0
0.999
1.0
0.999
1.0
1.0
1.0
1.0
0.999
0.999
0.999
1.0
1.0
1.0
1.0
1.0
0.992
0.999
1.0
1.0
0.999
1.0
0.999
1.0
1.0
1.0
1.0
1.0
1.0
0.999
0.997
0.974
0.999
1.0
0.999
1.0
1.0
1.0
0.998
1.0
0.999
1.0
0.995
1.0
1.0
1.0
1.0
0.999
0.998
0.995
1.0
1.0
0.997
1.0
0.999
1.0
1.0
0.999
1.0
1.0
0.995
1.0
1.0
0.998
0.999
0.999
0.999
1.0
1.0
1.0
0.997
1.0
1.0
1.0
0.991
1.0
1.0
0.997
0.999
0.999
1.0
1.0
0.999
0.999
1.0
0.999
1.0
0.9972100000000004
0.009331982640361045
